編號,車位類別,車位價格,車位面積平方公尺
Serial number,berth category,berth price,berth area square meter
RPUPMLMKNHPFFAH88CA,坡道平面,1700000,33.51
RPXNMLMKNHPFFAH98CA,坡道平面,0,
RPXNMLMKNHPFFAH98CA,坡道平面,0,
RPWPMLMKNHPFFAH09CA,坡道機械,0,
RPROMLMKNHPFFAH48CA,坡道平面,0,
RPTSMLSKNHPFFAH07CA,坡道平面,1860000,24.60
RPORMLRLNHPFFAH09CA,坡道平面,0,26.83
RPQPMLRLNHPFFAH09CA,坡道平面,0,
RPUNMLTLNHPFFAH86CA,坡道平面,1850000,24.03
RPQUMLSLNHPFFAH07CA,坡道平面,0,28.05
RPOSMLSLNHPFFAH66CA,坡道平面,0,
RPTNMLOLNHPFFAH88CA,坡道平面,0,
RPQOMLTLNHPFFAH56CA,坡道平面,0,
RPXNMLNKNHPFFBH56CA,坡道平面,0,33.37
RPXNMLNKNHPFFBH56CA,升降機械,0,23.06
RPXNMLNKNHPFFBH56CA,升降機械,0,23.06
RPOOMLNKNHPFFBH38CA,坡道平面,0,33.37
RPOOMLNKNHPFFBH38CA,升降機械,0,23.06
RPOOMLNKNHPFFBH38CA,升降機械,0,23.06
RPTQMLMLNHPFFBH09CA,坡道平面,1400000,34.19
RPVNMLPJOHPFFBH56CA,坡道平面,0,
RPSRMLMLNHPFFBH09CA,坡道平面,1400000,34.19
RPQQMLLJOHPFFBH58CA,坡道平面,0,34.72
RPROMLPJOHPFFBH88CA,坡道機械,0,
RPSNMLNJOHPFFCH78CA,坡道平面,300000,36.24
RPPOMLTKNHPFFDH66CA,坡道平面,0,33.11
RPSQMLLKNHPFFEH09CA,坡道平面,0,
RPUNMLPKNHPFFEH76CA,坡道平面,0,
RPQPMLLLNHPFFEH88CA,坡道平面,0,16.57
RPQNMLPLNHPFFEH09CA,坡道平面,0,33.01
RPSNMLPLNHPFFEH66CA,坡道平面,0,
RPQNMLRLNHPFFEH66CA,坡道平面,0,
RPOQMLPKNHPFFFH56CA,坡道平面,1300000,31.38
RPRNMLPKOHPFFEH56CA,坡道平面,0,
RPOPMLLLNHPFFEH68CA,坡道平面,0,33.01
RPPQMLPKNHPFFFH66CA,坡道平面,1300000,31.38
RPQQMLPKNHPFFFH76CA,坡道平面,1300000,31.38
RPSQMLPKNHPFFFH96CA,坡道平面,1300000,31.38
RPVOMLPKNHPFFFH07CA,坡道平面,1300000,31.38
RPRQMLPKNHPFFFH86CA,坡道平面,1300000,31.38
RPXOMLPKNHPFFFH27CA,坡道平面,1200000,31.38
RPTQMLPKNHPFFFH07CA,坡道平面,1300000,31.38
RPUOMLPKNHPFFFH96CA,坡道平面,1300000,31.38
RPQNMLOKNHPFFFH98CA,坡道平面,0,
RPQNMLOKNHPFFFH98CA,坡道平面,0,
RPPOMLKLNHPFFFH68CA,坡道平面,1300000,31.38
RPROMLKLNHPFFFH88CA,坡道平面,1300000,31.38
RPQOMLKLNHPFFFH78CA,坡道平面,1200000,31.38
RPSOMLKLNHPFFFH98CA,坡道平面,1200000,31.38
RPOPMLPKNHPFFFH09CA,坡道平面,1200000,31.38
RPUOMLKLNHPFFFH56CA,坡道平面,1200000,31.38
RPWOMLKLNHPFFFH76CA,坡道平面,1200000,31.38
RPXOMLKLNHPFFFH86CA,坡道平面,1200000,31.38
RPRPMLKLNHPFFFH98CA,坡道平面,1200000,31.38
RPOPMLKLNHPFFFH68CA,坡道平面,1200000,31.38
RPTOMLKLNHPFFFH09CA,坡道平面,1200000,31.38
RPSPMLKLNHPFFFH09CA,坡道平面,1300000,31.38
RPUPMLKLNHPFFFH66CA,坡道平面,1300000,31.38
RPXNMLKLNHPFFFH76CA,坡道平面,1300000,31.38
RPVPMLKLNHPFFFH76CA,坡道平面,1200000,31.38
RPVNMLKLNHPFFFH56CA,坡道平面,1200000,31.38
RPWNMLKLNHPFFFH66CA,坡道平面,1300000,31.38
RPUNMLKLNHPFFFH09CA,坡道平面,1250000,30.25
RPQUMLMLNHPFFFH96CA,坡道平面,0,36.13
RPQUMLMLNHPFFFH96CA,坡道平面,0,36.13
RPWTMLMLNHPFFFH47CA,坡道機械,0,
RPSPMLNJOHPFFFH66CA,坡道平面,1300000,40.56
RPRPMLNJOHPFFFH56CA,坡道平面,1200000,40.56
RPPNMLQLNHPFFFH56CA,坡道平面,0,33.33
RPPNMLQLNHPFFFH56CA,坡道平面,0,33.33
RPPNMLKLNHPFFGH68CA,坡道平面,0,41.85
RPPNMLOKNHPFFGH98CA,坡道平面,0,
RPRNMLMKNHPFFGH98CA,坡道平面,0,
RPSOMLMLNHPFFGH66CA,坡道平面,1500000,46.11
RPQNMLNKNHPFFHH09CA,坡道平面,1600000,
RPPOMLOKNHPFFHH56CA,坡道平面,1230000,26.11
RPVNMLOKNHPFFHH07CA,坡道平面,1800000,31.73
RPWNMLNKNHPFFHH07CA,坡道平面,0,
RPVOMLTLNHPFFGH67CA,坡道平面,0,
RPUNMLOKNHPFFHH96CA,坡道機械,1150000,26.26
RPUNMLOKNHPFFHH96CA,坡道機械,1000000,26.26
RPSPMLPLNHPFFAH56DA,升降機械,800000,
RPWNMLOKNHPFFGH17DA,坡道平面,0,41.85
RPQOMLMKOHPFFAH68EA,坡道平面,0,
RPQNMLOKNHPFFBH78EA,坡道平面,1150000,21.01
RPWNMLKLNHPFFHH07EA,坡道平面,0,
RPPPMLPLNHPFFAH88DA,坡道平面,1300000,36.90
RPWOMLOJOHPFFHH27CA,坡道平面,1900000,26.14
RPVNMLKLNHPFFHH76CA,坡道平面,0,
RPUNMLPKNHPFFGH07DA,坡道平面,1000000,31.43
RPSNMLOKNHPFFHH76CA,坡道平面,0,53.97
RPSOMLSKNHPFFGH17CA,坡道平面,1550000,43.55
RPROMLTKNHPFFFH07CA,坡道平面,0,
RPTOMLSKNHPFFGH27CA,坡道平面,1500000,42.36
RPUUMLMLNHPFFFH37CA,坡道平面,0,39.03
RPUSMLKLNHPFFFH96CA,坡道平面,1200000,31.38
RPXPMLKLNHPFFFH96CA,坡道平面,1300000,31.38
RPWPMLKLNHPFFFH86CA,坡道平面,1300000,31.38
RPOQMLKLNHPFFFH78CA,坡道平面,1200000,31.38
RPSQMLKLNHPFFFH56CA,坡道平面,1300000,31.38
RPRQMLKLNHPFFFH09CA,坡道平面,1200000,31.38
RPWQMLKLNHPFFFH96CA,坡道平面,1300000,31.38
RPQQMLKLNHPFFFH98CA,坡道平面,1300000,31.38
RPVQMLKLNHPFFFH86CA,坡道平面,1300000,31.38
RPORMLKLNHPFFFH88CA,坡道平面,1300000,31.38
RPPQMLKLNHPFFFH88CA,坡道平面,1200000,31.38
RPXQMLKLNHPFFFH07CA,坡道平面,1200000,31.38
RPTQMLKLNHPFFFH66CA,坡道平面,1200000,31.38
RPPRMLKLNHPFFFH98CA,坡道平面,1200000,31.38
RPQRMLKLNHPFFFH09CA,坡道平面,1300000,31.38
RPRRMLKLNHPFFFH56CA,坡道平面,1200000,31.38
RPSRMLKLNHPFFFH66CA,坡道平面,1200000,31.38
RPTRMLKLNHPFFFH76CA,坡道平面,1200000,31.38
RPURMLKLNHPFFFH86CA,坡道平面,1200000,31.38
RPVRMLKLNHPFFFH96CA,坡道平面,1200000,31.38
RPXRMLKLNHPFFFH17CA,坡道平面,1200000,31.38
RPWRMLKLNHPFFFH07CA,坡道平面,1300000,31.38
RPPSMLKLNHPFFFH09CA,坡道平面,1300000,31.38
RPRNMLLLNHPFFFH88CA,坡道平面,1200000,31.38
RPTNMLLLNHPFFFH09CA,坡道平面,1300000,31.38
RPUNMLLLNHPFFFH56CA,坡道平面,1300000,31.38
RPVNMLLLNHPFFFH66CA,坡道平面,1200000,31.38
RPOSMLKLNHPFFFH98CA,坡道平面,1200000,31.38
RPSNMLLLNHPFFFH98CA,坡道平面,1300000,31.38
RPWNMLLLNHPFFFH76CA,坡道平面,1300000,31.38
RPOOMLLLNHPFFFH68CA,坡道平面,1200000,31.38
RPSOMLLLNHPFFFH09CA,坡道平面,1300000,31.38
RPROMLLLNHPFFFH98CA,坡道平面,1200000,31.38
RPTOMLLLNHPFFFH56CA,坡道平面,1200000,31.38
RPWOMLLLNHPFFFH86CA,坡道平面,1200000,31.38
RPVOMLLLNHPFFFH76CA,坡道平面,1200000,31.38
RPQOMLLLNHPFFFH88CA,坡道平面,1300000,31.38
RPUOMLLLNHPFFFH66CA,坡道平面,1200000,31.38
RPPPMLLLNHPFFFH88CA,坡道平面,1200000,31.38
RPPOMLLLNHPFFFH78CA,坡道平面,1300000,31.38
RPXOMLLLNHPFFFH96CA,坡道平面,1200000,31.38
RPQPMLLLNHPFFFH98CA,坡道平面,1300000,31.38
RPRPMLLLNHPFFFH09CA,坡道平面,1200000,31.38
RPTPMLLLNHPFFFH66CA,坡道平面,1200000,31.38
RPUPMLLLNHPFFFH76CA,坡道平面,1200000,31.38
RPSPMLLLNHPFFFH56CA,坡道平面,1300000,31.38
RPVPMLLLNHPFFFH86CA,坡道平面,1200000,31.38
RPQQMLLLNHPFFFH09CA,坡道平面,1200000,31.38
RPWPMLLLNHPFFFH96CA,坡道平面,1200000,31.38
RPXPMLLLNHPFFFH07CA,坡道平面,1300000,31.38
RPPQMLLLNHPFFFH98CA,坡道平面,1150000,30.25
RPOQMLLLNHPFFFH88CA,坡道平面,1200000,31.38
RPSQMLLLNHPFFFH66CA,坡道平面,1200000,31.38
RPRQMLLLNHPFFFH56CA,坡道平面,1300000,31.38
RPSOMLMKNHPFFFH09CA,坡道平面,0,45.74
RPRNMLNKNHPFFFH98CA,坡道平面,1400000,19.99
RPVTMLTJOHPFFEH87CA,坡道平面,1400000,35.76
RPURMLSLNHPFFEH57CA,坡道平面,0,35.60
RPWQMLQLNHPFFEH47CA,坡道平面,700000,30.24
RPXQMLQLNHPFFEH57CA,坡道平面,1000000,30.24
RPPOMLSKNHPFFEH66CA,坡道平面,0,26.17
RPSOMLOKNHPFFEH56CA,坡道平面,0,
RPOQMLPKNHPFFEH09CA,坡道平面,0,32.72
RPPOMLTLNHPFFDH76CA,坡道平面,0,
RPQPMLTKNHPFFDH86CA,坡道平面,1600000,30.51
RPQTMLSJOHPFFBH96CA,坡道平面,1300000,
RPXNMLNKNHPFFCH66CA,坡道平面,0,
RPWNMLNKNHPFFCH56CA,坡道平面,0,
RPPNMLOJOHPFFBH48CA,坡道平面,0,
RPXTMLTLNHPFFBH87CA,坡道平面,0,31.08
RPORMLMLNHPFFBH68CA,坡道平面,1400000,34.19
RPRRMLPKNHPFFBH56CA,坡道平面,0,14.75
RPQOMLLLNHPFFBH48CA,坡道平面,0,
RPVSMLTKNHPFFBH47CA,坡道平面,1800000,38.69
RPWSMLTKNHPFFBH57CA,坡道平面,1600000,38.69
RPPSMLMKNHPFFBH78CA,坡道平面,0,27.55
RPVNMLRJOHPFFAH66CA,坡道平面,0,
RPQNMLLJOHPFFAH18CA,坡道平面,1700000,45.09
RPWQMLRLNHPFFAH17CA,坡道平面,0,
RPUQMLMJOHPFFAH98CA,坡道平面,0,20.50
RPUQMLMJOHPFFAH98CA,坡道平面,0,20.50
RPUQMLMJOHPFFAH98CA,坡道平面,0,20.50
RPUQMLMJOHPFFAH98CA,坡道平面,0,20.50
RPRRMLRLNHPFFAH76CA,坡道平面,0,28.94
RPWPMLTKNHPFFAH17CA,坡道平面,1050000,29.40
RPWPMLTKNHPFFAH17CA,坡道平面,1050000,31.17
RPSNMLTKNHPFFAH56CA,坡道平面,1800000,43.25
RPWQMLTKNHPFFAH27CA,坡道平面,0,47.26
RPWQMLTKNHPFFAH27CA,坡道平面,0,47.26
RPXQMLTKNHPFFAH37CA,坡道平面,1750000,47.26
RPSOMLOKNHPFFAH78CA,坡道平面,1700000,24.98
RPTPMLOKNHPFFAH98CA,坡道平面,1650000,42.95
RPSOMLTKNHPFFAH66CA,坡道平面,0,28.10
RPROMLOKNHPFFAH68CA,坡道平面,0,24.98
RPROMLOKNHPFFAH68CA,坡道平面,0,24.98
RPPQMLNKNHPFFAH58CA,坡道平面,0,25.05
RPPQMLNKNHPFFAH58CA,坡道平面,0,25.05
RPOQMLNKNHPFFAH48CA,坡道平面,0,
RPQQMLPKNHPFFAH88CA,升降機械,0,19.26
RPPQMLPKNHPFFAH78CA,升降機械,0,19.26
RPROMLPKNHPFFAH78CA,坡道平面,0,29.26
RPPPMLSKNHPFFAH98CA,坡道平面,1800000,23.39
RPPNMLSKNHPFFAH78CA,坡道平面,1200000,36.63
